record_id,type_id,char_id,value,confidence,articulation,source_ref,source_lang,coder,source_read,reviewed_by,review_status,notes
LM-0311,shenhui_gu_alloc,PY0,collective-good,medium,articulated,"Zelin 2019, 336",en,ai,unknown,none,unreviewed,"The estate's primary output is non-excludable among members: rents fund banquets honouring the deity, with the items to be prepared itemised in some contracts, and the shareholders partook of them once the ritual was over. This is the averia_pool configuration — a fund that buys something for all members rather than paying any one of them."
LM-0312,shenhui_gu_alloc,PY1,.NA,.NA,.NA,.NA,.NA,ai,.NA,none,unreviewed,Inapplicable where PY0 is collective-good. Propagated .NA per the vocabulary's applicability rule.
LM-0313,shenhui_gu_alloc,PY2,.NA,.NA,.NA,.NA,.NA,ai,.NA,none,unreviewed,Inapplicable where PY0 is collective-good. Propagated .NA.
LM-0314,shenhui_gu_alloc,PY3,.NA,.NA,.NA,.NA,.NA,ai,.NA,none,unreviewed,Inapplicable where PY0 is collective-good. Propagated .NA.
LM-0315,shenhui_gu_alloc,LS2,1,high,articulated,"Zelin 2019, 336",en,ai,unknown,none,unreviewed,"AN UNAMBIGUOUS RESIDUAL CLAIM, ARTICULATED IN THE CONTRACTS: 'if there was a surplus after the ritual functions of the association were performed, the remaining income from rents would be distributed among the shareholders.' Third form in the census to take LS2=1 after ko_usui_bango_1822 and ko_mitarai_mujin_1773, and the only one where the residual is a claim on a standing endowment rather than on a subscription cycle."
LM-0316,shenhui_gu_alloc,LS3,.NR,.NR,.NR,"Zelin 2019, 335-336",en,ai,unknown,none,unreviewed,Whether a member could be pursued beyond his endowment is not addressed.
LM-0317,shenhui_gu_alloc,VF1,.NA,.NA,.NA,.NA,.NA,ai,.NA,none,unreviewed,"Inapplicable: no loss is ever claimed, so there is nothing to verify. Ninth consecutive .NA on VF1 in the East Asian material."
LM-0318,shenhui_gu_alloc,GV1,.NR,.NR,.NR,"Zelin 2019, 335-336",en,ai,unknown,none,unreviewed,"Who administered the estate and decided the ritual expenditure is not recorded; the surviving documents are share sales, not constitutions."
LM-0319,shenhui_gu_alloc,DR1,open-ended,medium,.NR,"Zelin 2019, 335-336",en,ai,unknown,none,unreviewed,"A standing endowment supporting recurring annual ritual, with shares passing by inheritance and sale across generations. Second open-ended form in the census."
LM-0320,shenhui_gu_alloc,DR2,.NA,.NA,.NA,.NA,.NA,ai,.NA,none,unreviewed,Inapplicable where DR1 is open-ended. Propagated .NA per the vocabulary's applicability rule.
LM-0321,shenhui_gu_alloc,RB3,.NR,.NR,.NR,"Zelin 2019, 335-336",en,ai,unknown,none,unreviewed,No advance is secured; there is nothing for a pledge to attach to. Left .NR rather than none because the source does not address security at all.
LM-0322,shenhui_gu_alloc,PR1,0,medium,.NR,"Zelin 2019, 335-336",en,ai,unknown,none,unreviewed,"Observed absence. Shares are priced — bought and sold like land, some conditionally — but nothing prices a peril, because no peril is borne. The same finding as the 中井家 ledger and the kō: calculation and peril-pricing come apart."
LM-0323,guild_box_brabant,MC1,pooling,high,.NR,"Masure 2018, 6-9",nl,ai,partial,none,unreviewed,"Members pay a fixed annual sum into a fund from which members are relieved; no outsider bears anything and nothing is paid to a third party. THE CENSUS'S CLEANEST POOLING CASE: unlike the forms whose MC1 cannot be set, a genuine peril — incapacity to work through illness — is mutualised across a membership. Note the fund is SEGREGATED: Masure describes the boxes as institutions under the guild but with 'aparte boekhouding en bestuur', separate accounting and management, and says establishing one was a way to 'de ambachtskas verlichten', to relieve the guild chest. That is asset partition inside a corporate body, and it is the same structural move as the no-set-off clause in the 御手洗 銀頼母子."
LM-0324,guild_box_brabant,MB1,occupation,high,articulated,"Masure 2018, 3, 7",nl,ai,partial,none,unreviewed,"Membership is of 'leden van het eigen ambacht' — members of the craft itself — and the guild held an economic monopoly within its city, so the box is bounded by trade and by town together. First occupation-based form in the census; every kō is kinship, locality, contract or territorial-subject."
LM-0325,guild_box_brabant,MB2,1,medium,.NR,"Masure 2018, 3-4, 7",nl,ai,partial,none,unreviewed,"CLOSED BUT NOT CAPPED, AND THE DISTINCTION IS THE SOURCE'S OWN. Masure states explicitly that the boxes had no numerical limit on membership and contrasts them with the guild almshouses, which did — twelve to sixteen widows for the Mechelen skinners, twenty smiths in Antwerp. Coded 1 because entry is closed by qualification (guild member of that craft in that city), not because numbers were restricted. Every kō in the census takes MB2=1 for the other reason, so this cell now conflates two things and may need splitting."
LM-0326,guild_box_brabant,MB3,compulsory,medium,.NR,"Masure 2018, 2, 12",nl,ai,partial,none,unreviewed,"VALUE CHANGES WITHIN THE FORM'S PERIOD, RECORDED NOT SMOOTHED. Masure: many boxes began voluntary and became 'verplicht' for masters over the fifteenth and sixteenth centuries. Coded for the mature form at medium. If this matters comparatively it should be split on the tontine / ortoq / kabu precedent rather than hedged with P — the maintainer's call."
LM-0327,guild_box_brabant,CN1,ex-ante-periodic,high,.NR,"Masure 2018, 7",nl,ai,partial,none,unreviewed,"A 'vast jaarlijks bedrag', fixed annual amount, paid in advance of any claim. The thirteenth-century Sint-Elooisbroederschap shows an earlier variant: members kept a box in the workshop and paid in a proportion of turnover, one denier on transactions above ten schellingen."
LM-0328,guild_box_brabant,CN2,equal,medium,.NR,"Masure 2018, 7, 12",nl,ai,partial,none,unreviewed,"A flat annual sum, but equal WITHIN a benefit class rather than across the membership. In some Brussels guilds a master's wife could pay a higher fee to qualify for the full master-level benefit instead of the three-quarters rate. Contribution and entitlement move together in tiers, which CN2's three values cannot express — third form after ko_daikokuya_1848 and the Mitarai kō where this has bitten."
LM-0329,guild_box_brabant,CN3,1,medium,.NR,"Masure 2018, 12",nl,ai,partial,none,unreviewed,Enforceable through forfeiture of entitlement rather than through distraint: a master's widow kept her right to benefit only 'as long as she continued to pay the annual membership fee and did not remarry outside the guild'. Masure records no legal sanction for arrears beyond loss of access and of full membership standing.
LM-0330,guild_box_brabant,HZ1,.NR,.NR,.NR,Masure 2018,nl,ai,partial,none,unreviewed,"Not addressed. Sickness incapacity is idiosyncratic on any reading, but Masure never asks about correlation across members and the coding may not supply it. THIS IS THE CELL van Leeuwen 2012 SHOULD FILL — that study is reported to treat correlated risk and moral hazard directly, which would make it the first substantive HZ1 outside the maritime forms."
LM-0331,guild_box_brabant,PY0,individual-indemnity,high,articulated,"Masure 2018, 6-7",nl,ai,partial,none,unreviewed,"A named member is compensated for a realised misfortune. Only the third individual-indemnity form in the census, after general_average and widows_fund_scotland, and the first that is neither maritime nor actuarial."
LM-0332,guild_box_brabant,PY1,realised-loss,high,articulated,"Masure 2018, 6-7, 10",nl,ai,partial,none,unreviewed,"THE ROW THIS FORM WAS ACQUIRED FOR. Payment is triggered by 'werkonbekwaamheid door ziekte', incapacity for work through illness, and it is an entitlement rather than a discretionary grant. The Brussels smiths' ordinance of 1473 states it flatly: 'Datter yemant inde voirs. bruederscap wesende zieck is, hij sij arm oft rijke, alle weke huer ziecte broot dragen oft sinden zelen moeten' — whoever in the said brotherhood is sick, be he poor or rich, must have his sickness bread brought or sent every week. Second realised-loss trigger in the census after general_average."
LM-0333,guild_box_brabant,PY2,indemnity,high,.NR,"Masure 2018, 6-7",nl,ai,partial,none,unreviewed,"Determined by the trigger: the sick member is paid, there is no allocation among competing claimants."
LM-0334,guild_box_brabant,PY3,1,high,.NR,"Masure 2018, 7, 13",nl,ai,partial,none,unreviewed,"CAPPED INDEPENDENTLY OF THE LOSS, AND GRADED BY STATUS RATHER THAN BY NEED. A master drew one to two masons' daily wages per week of illness in the fifteenth century; a master's wife about three-quarters of that, 'because her labour was valued lower'; journeymen, where admitted, three-quarters — Mechelen furniture makers in the early seventeenth century. The sum tracks the claimant's rank in the trade, not the severity of what befell him."
LM-0335,guild_box_brabant,VF1,official-adjudication,medium,articulated,"Masure 2018, 7, 11",nl,ai,partial,none,unreviewed,"VF1 TAKES A SUBSTANTIVE VALUE FOR THE FIRST TIME IN THE EAST ASIAN AND MEDITERRANEAN MATERIAL ALIKE — it was .NA on nine consecutive forms. Procedure: the sick member notified the busmeester, who made a huisbezoek, a home visit, to establish the claim and paid the weekly sum on the spot. Guild tokens (gildepenningen) evidenced membership, not the loss. CONFIDENCE MEDIUM BECAUSE THE VALUE MAY NOT FIT: the busmeester is an officer OF THE FUND, elected from among the masters and accountable to the ambachtsdekens, not a public authority, and 'official-adjudication' may have been written for the latter. It is not communal-attestation — no fellow member swears — and not documentary. SPLIT MADE 2026-08-13: this characteristic now names the MODE only and the object is coded at VF2. The repair was a split, NOT the fourth state proposed in earlier drafts of this note — see logbook 4 for why a fourth state would have entrenched the conflation rather than removing it."
LM-0336,guild_box_brabant,LS1,.NR,.NR,.NR,Masure 2018,nl,ai,partial,none,unreviewed,"What happened when the box could not meet demand is not recorded. Masure notes no instance of a box running out and no emergency assessment on members, but does not treat the question, so this is silence and not an observed absence."
LM-0337,guild_box_brabant,LS2,.NR,.NR,.NR,Masure 2018,nl,ai,partial,none,unreviewed,Whether members held any claim on the fund's surplus is not addressed; the surviving evidence is ordinances and benefit rates rather than dissolution accounts.
LM-0338,guild_box_brabant,LS3,.NR,.NR,.NR,Masure 2018,nl,ai,partial,none,unreviewed,"Whether a member could be pursued beyond his annual fee is not addressed. Nothing suggests it, but the source does not ask, so .NR rather than 0."
LM-0339,guild_box_brabant,GV1,collective,high,.NR,"Masure 2018, 13",nl,ai,partial,none,unreviewed,"Two busmeesters chosen from among the masters, rendering account to the guild deans. In the fifteenth-century Brussels new shoemakers' box journeymen held equal voting rights in appointing the box administration. First collective governance in the census outside averia_pool and bazacle_mill, and the first in a membership relief fund."
LM-0340,guild_box_brabant,DR1,open-ended,high,.NR,"Masure 2018, 2, 6-9",nl,ai,partial,none,unreviewed,"A standing institution with its own accounts, running across the whole 1250-1600 span, not a cycle that completes. Third open-ended form after shenhui_gu_alloc and the levy funds."
LM-0341,guild_box_brabant,DR2,.NA,.NA,.NA,.NA,.NA,ai,.NA,none,unreviewed,Inapplicable where DR1 is open-ended. Propagated .NA per the vocabulary's applicability rule.
LM-0342,guild_box_brabant,RB3,.NR,.NR,.NR,Masure 2018,nl,ai,partial,none,unreviewed,No advance is made and nothing is secured; the source does not address security at all.
LM-0343,guild_box_brabant,PR1,0,medium,.NR,"Masure 2018, 7, 13",nl,ai,partial,none,unreviewed,"OBSERVED ABSENCE, AND THE GRADING IS THE EVIDENCE. Benefits are differentiated — master, master's wife, journeyman — but by RANK IN THE TRADE, not by any assessment of who is likelier to fall sick. Contributions are a flat annual sum. Nothing prices the peril ex ante. Same finding as the kō and the 中井家 ledger: an institution can grade, calculate and tier without pricing a hazard."
LM-0344,guild_box_dutch,MC1,pooling,medium,.NR,"van Leeuwen 2012, 76-78",en,ai,partial,none,unreviewed,"MEDIUM, AND THE HEDGE IS SUBSTANTIVE: THE POOL IS PARTLY FUNDED BY OUTSIDERS. Harris's 'pooling' requires mutualisation among stakeholders with no outsider, and these funds fail that in two documented ways. A sick or aged member could have a stand-in (noodhulp) appointed who did his work for half the pay, the other half going to the member — in 1750 the Amsterdam peat-porters drew a quarter of all fund income from substitutes, men who might remain substitutes with substitute rights until the end of their working lives. And city authorities granted guilds levies on third parties: the shipwrights taxed wharf owners and mast-makers, the peat-porters taxed every incoming peat ship, the Utrecht carpenters taxed incoming wood. At the guilds' zenith, members of the rich Amsterdam guilds 'probably paid no more than half of their welfare costs from their members' contributions, and sometimes considerably less.' A pool that transfers from non-members to members is not what MC1=pooling was written to describe. COUNT CORRECTED 2026-08-12: an earlier version of this note called this 'the sixth form in a row' to strain MC1. That summed three different problems. The strains are of distinct kinds — no peril at issue (ko_daikokuya_1848, shenhui_gu_alloc), a declared null case (particular_average), a dispute held open (warichi_iwade), and outsider funding (here). Only the first pair is a candidate for a vocabulary repair. STRENGTHENED 2026-08-13 ON AUDIT: THE SOURCE IS BLUNTER THAN THIS NOTE WAS. Van Leeuwen 2012, 76 on the noodhulpen - a sick member could have a stand-in appointed who did the work for half pay, the other half going to the sick member, and in 1750 the Amsterdam peat-porters guild took 'no less than a quarter of all its income from substitutes'. The substitute 'could remain a substitute member with substitute rights until the end of his working life'. Van Leeuwen's own verdict: the guild 'took full advantage of its position as official organizer of labour in a corporative political economy TO EXPLOIT NON-MEMBERS TO THE ADVANTAGE OF ITS OWN COFFERS', and at p.78 that this 'extended ... to the outright exploitation of substitutes to finance middle-class welfare'. Add the civic levies: the shipwrights taxing wharf owners and mast-makers, the peat-porters taxing every incoming peat ship, the Utrecht carpenters taxing incoming wood. At the guilds' zenith members 'probably paid no more than half of their welfare costs from their members' contributions, and sometimes considerably less'. SO FOR THE RICH AMSTERDAM GUILDS THE MAJORITY OF WELFARE COST WAS BORNE BY PEOPLE WHO COULD NOT CLAIM. Also note a funding structure this census has now seen twice: the Amsterdam surgeons stated in 1748 that 'benefits are paid from the interest on capital', which is the avariz_vakfi_kirkcesme structure inside a contributory guild box."
